row_id,order_id,product_id,sales,quantity,discount,profit
489,OR-300201,PR-201649,1493.59,4,0.15,594.27
490,OR-300201,PR-201439,1416.05,3,0.2,514.26
491,OR-300202,PR-200259,757.86,2,0.0,280.8
492,OR-300202,PR-201024,961.99,5,0.15,156.63
493,OR-300202,PR-201046,882.54,6,0.25,228.05
494,OR-300202,PR-200181,504.95,5,0.0,119.68
495,OR-300203,PR-200089,248.91,1,0.25,77.75
496,OR-300203,PR-201083,485.29,2,0.25,135.93
497,OR-300203,PR-201707,1199.96,2,0.05,202.98
498,OR-300204,PR-201934,410.77,1,0.0,62.31
499,OR-300204,PR-201977,1516.59,5,0.1,330.83
500,OR-300204,PR-200303,3914.25,6,0.05,395.71
501,OR-300204,PR-200340,1017.67,2,0.15,304.92
502,OR-300205,PR-201799,1225.34,2,0.0,121.93
503,OR-300206,PR-201523,4056.23,6,0.15,635.07
504,OR-300206,PR-200227,75.16,5,0.2,18.55
505,OR-300206,PR-201573,3997.15,5,0.0,642.26
506,OR-300207,PR-201162,2894.46,6,0.05,360.18
507,OR-300207,PR-201012,1122.07,2,0.25,388.39
508,OR-300207,PR-201378,3027.52,5,0.2,946.29
509,OR-300207,PR-201515,2549.74,6,0.15,211.25
510,OR-300208,PR-200983,959.94,3,0.0,92.36
511,OR-300208,PR-201886,2622.04,5,0.2,641.92
512,OR-300208,PR-201401,421.0,2,0.0,153.62
513,OR-300208,PR-201480,1526.36,2,0.0,576.14
514,OR-300209,PR-201421,780.42,3,0.05,252.04
515,OR-300209,PR-201971,398.43,3,0.0,55.99
516,OR-300209,PR-200532,132.03,6,0.1,19.16
517,OR-300210,PR-200914,742.61,3,0.2,203.7
518,OR-300211,PR-200884,525.56,4,0.0,58.1
519,OR-300211,PR-201127,336.88,2,0.25,104.68
520,OR-300211,PR-201659,911.17,2,0.2,338.3
521,OR-300211,PR-201410,638.78,5,0.05,184.5
522,OR-300212,PR-200305,401.54,4,0.2,76.67
523,OR-300213,PR-200957,1142.8,2,0.1,324.44
524,OR-300213,PR-200394,986.4,4,0.05,187.63
525,OR-300214,PR-200326,357.36,5,0.2,137.27
526,OR-300215,PR-201921,381.19,1,0.25,149.37
527,OR-300215,PR-200708,108.94,5,0.25,38.91
528,OR-300215,PR-200814,708.45,1,0.0,162.01
529,OR-300215,PR-200354,99.4,2,0.15,20.94
530,OR-300216,PR-200938,28.7,1,0.25,10.37
531,OR-300216,PR-201858,327.56,2,0.05,85.72
532,OR-300217,PR-200256,476.16,1,0.1,182.31
533,OR-300218,PR-200891,430.06,3,0.25,160.11
534,OR-300218,PR-201544,584.91,3,0.25,55.4
535,OR-300218,PR-201792,1508.36,3,0.05,592.95
536,OR-300218,PR-200858,1231.06,2,0.1,249.29
537,OR-300219,PR-200484,226.7,1,0.25,72.07
538,OR-300219,PR-201281,1389.19,2,0.1,329.77
539,OR-300219,PR-200304,478.51,3,0.2,185.45
540,OR-300220,PR-201925,1370.57,3,0.25,407.61
541,OR-300220,PR-201691,2050.18,4,0.05,422.66
542,OR-300221,PR-201914,1903.65,3,0.15,732.65
543,OR-300221,PR-201752,463.42,2,0.0,178.9
544,OR-300221,PR-201272,2410.06,4,0.15,850.12
545,OR-300221,PR-200905,3092.22,5,0.1,1029.2
546,OR-300222,PR-201184,465.03,1,0.1,39.44
547,OR-300222,PR-200845,583.14,1,0.1,140.07
548,OR-300223,PR-200641,1760.89,3,0.1,171.1
549,OR-300223,PR-201486,2396.25,4,0.15,611.66
550,OR-300224,PR-201727,1321.95,3,0.1,174.97
551,OR-300224,PR-200525,3158.7,5,0.0,1233.05
552,OR-300224,PR-201351,1252.69,6,0.1,357.9
553,OR-300224,PR-200180,70.75,1,0.25,19.53
554,OR-300225,PR-200510,584.7,1,0.15,90.47
555,OR-300225,PR-200461,1475.77,3,0.1,354.39
556,OR-300225,PR-201769,2429.78,5,0.25,244.75
557,OR-300225,PR-201058,1212.65,3,0.15,305.33
558,OR-300226,PR-201734,656.0,1,0.0,90.63
559,OR-300226,PR-200329,583.06,3,0.25,186.53
560,OR-300226,PR-200168,968.34,6,0.0,114.18
561,OR-300227,PR-201687,809.78,2,0.0,249.68
562,OR-300228,PR-200414,96.07,2,0.25,13.88
563,OR-300229,PR-200183,121.38,3,0.0,17.86
564,OR-300230,PR-201530,406.22,1,0.15,131.54
565,OR-300230,PR-201136,152.37,4,0.25,17.31
566,OR-300230,PR-201290,2694.28,4,0.05,871.27
567,OR-300230,PR-201924,1324.18,3,0.2,520.25
568,OR-300231,PR-201731,1830.38,6,0.2,338.93
569,OR-300231,PR-200746,508.52,1,0.0,74.21
570,OR-300231,PR-200896,456.98,3,0.2,60.78
571,OR-300232,PR-201070,101.0,6,0.05,33.27
572,OR-300232,PR-201226,489.87,1,0.15,56.74
573,OR-300232,PR-200850,280.0,1,0.2,84.25
574,OR-300232,PR-200227,1823.71,5,0.05,221.63
575,OR-300233,PR-201586,370.05,1,0.15,69.73
576,OR-300233,PR-200464,311.29,1,0.15,80.65
577,OR-300233,PR-200217,142.13,1,0.1,36.25
578,OR-300233,PR-201379,3117.47,6,0.1,1031.89
579,OR-300234,PR-201333,1458.73,3,0.1,207.33
580,OR-300234,PR-201572,310.13,2,0.15,120.48
581,OR-300235,PR-201233,2948.54,6,0.2,568.4
582,OR-300235,PR-200933,835.76,3,0.15,72.19
583,OR-300235,PR-201640,1982.02,4,0.1,200.61
584,OR-300235,PR-201269,518.11,6,0.2,182.33
585,OR-300236,PR-201506,606.06,1,0.1,208.18
586,OR-300237,PR-200445,451.08,2,0.25,111.53
587,OR-300238,PR-201269,2778.32,5,0.2,344.03
588,OR-300239,PR-200048,251.62,1,0.0,79.6
589,OR-300239,PR-201230,588.63,1,0.1,208.73
590,OR-300240,PR-200772,1739.88,4,0.25,445.44
591,OR-300241,PR-201367,3287.28,5,0.05,588.93
592,OR-300241,PR-200185,17.47,1,0.0,5.98
593,OR-300242,PR-201004,2635.64,5,0.2,874.81
594,OR-300242,PR-201752,252.93,1,0.05,64.9
595,OR-300243,PR-201858,1094.68,4,0.0,134.51
596,OR-300243,PR-201212,1569.75,3,0.15,380.1
597,OR-300243,PR-200699,557.89,3,0.15,197.11
598,OR-300243,PR-201309,490.81,1,0.2,111.8
599,OR-300244,PR-201611,802.31,3,0.25,280.51
600,OR-300244,PR-200757,884.7,3,0.15,203.43
601,OR-300244,PR-200075,197.28,3,0.0,17.51
602,OR-300245,PR-200740,1941.96,4,0.25,454.07
603,OR-300246,PR-200200,1005.75,4,0.05,251.06
604,OR-300246,PR-201589,1282.68,2,0.1,439.74
605,OR-300247,PR-201375,600.23,2,0.05,156.08
606,OR-300247,PR-200680,1580.74,3,0.15,473.08
607,OR-300247,PR-200824,1361.16,2,0.05,350.64
608,OR-300247,PR-201707,2034.06,3,0.15,433.9
609,OR-300248,PR-201399,255.8,2,0.0,90.83
610,OR-300248,PR-201446,1435.11,2,0.05,448.5
611,OR-300248,PR-201980,1165.71,4,0.25,144.87
612,OR-300248,PR-201236,297.66,2,0.2,64.89
613,OR-300249,PR-201834,3023.19,6,0.1,742.02
614,OR-300249,PR-201917,3180.04,5,0.2,945.79
615,OR-300249,PR-200361,503.76,1,0.1,165.62
616,OR-300249,PR-200531,287.28,1,0.0,86.17
617,OR-300250,PR-201520,689.62,1,0.1,186.73
618,OR-300250,PR-200920,3047.84,4,0.0,550.34
619,OR-300250,PR-201396,3030.57,6,0.15,679.07
620,OR-300250,PR-201508,1386.01,4,0.15,332.56
621,OR-300251,PR-201741,475.56,1,0.0,74.76
622,OR-300251,PR-201600,1039.49,5,0.05,241.78
623,OR-300251,PR-201761,2293.0,4,0.05,517.62
624,OR-300251,PR-200422,117.44,2,0.05,15.99
625,OR-300252,PR-201559,604.07,1,0.1,174.21
626,OR-300253,PR-200218,518.54,4,0.1,67.64
627,OR-300253,PR-201808,1381.41,5,0.1,229.07
628,OR-300253,PR-201131,1778.55,4,0.05,160.71
629,OR-300253,PR-200359,536.72,1,0.2,44.29
630,OR-300254,PR-201529,2547.2,4,0.2,851.55
631,OR-300254,PR-200028,717.79,1,0.1,99.78
632,OR-300255,PR-200864,174.2,5,0.0,39.05
633,OR-300256,PR-201892,729.66,2,0.0,265.75
634,OR-300256,PR-201403,678.57,1,0.1,180.95
635,OR-300256,PR-200427,577.01,2,0.15,80.05
636,OR-300256,PR-201877,885.61,3,0.05,312.53
637,OR-300257,PR-200887,1467.94,2,0.0,371.06
638,OR-300257,PR-201961,172.21,5,0.15,55.45
639,OR-300257,PR-200665,169.51,3,0.1,46.96
640,OR-300257,PR-201254,1013.1,5,0.25,276.74
641,OR-300258,PR-201552,625.76,4,0.0,82.11
642,OR-300258,PR-201172,627.44,1,0.05,120.08
643,OR-300259,PR-200256,1968.74,4,0.15,406.43
644,OR-300260,PR-200728,858.01,2,0.1,239.81
645,OR-300260,PR-201283,1310.27,5,0.15,407.88
646,OR-300260,PR-201035,1781.8,5,0.0,381.27
647,OR-300261,PR-200347,332.5,1,0.25,102.66
648,OR-300262,PR-200381,652.26,1,0.1,236.3
649,OR-300262,PR-200487,182.56,5,0.1,46.28
650,OR-300263,PR-201960,397.29,2,0.05,32.62
651,OR-300263,PR-200343,591.3,2,0.0,76.44
652,OR-300263,PR-200766,3494.93,6,0.1,1234.14
653,OR-300264,PR-200580,1440.07,3,0.25,528.78
654,OR-300264,PR-200462,1507.2,4,0.2,510.54
655,OR-300264,PR-200583,3023.71,6,0.2,429.26
656,OR-300265,PR-200807,911.6,2,0.05,75.04
657,OR-300265,PR-201100,215.44,1,0.25,68.28
658,OR-300266,PR-201541,206.45,3,0.2,20.32
659,OR-300266,PR-201597,1542.29,3,0.15,277.89
660,OR-300266,PR-201791,2312.78,5,0.05,889.13
661,OR-300267,PR-200405,353.41,1,0.1,94.77
662,OR-300267,PR-200569,132.94,2,0.0,26.97
663,OR-300267,PR-201219,1243.49,3,0.2,180.32
664,OR-300267,PR-200917,1510.14,3,0.0,403.97
665,OR-300268,PR-200204,921.96,4,0.25,192.0
666,OR-300268,PR-201933,2470.14,4,0.1,571.85
667,OR-300269,PR-200784,683.41,1,0.05,208.02
668,OR-300269,PR-201823,1484.06,5,0.15,502.75
669,OR-300269,PR-200468,14.83,1,0.2,1.94
670,OR-300270,PR-200125,290.96,2,0.0,29.12
671,OR-300270,PR-201415,1242.27,2,0.1,103.33
672,OR-300270,PR-200192,512.32,3,0.05,57.44
673,OR-300271,PR-201059,1266.59,4,0.2,288.17
674,OR-300272,PR-201418,1210.05,6,0.05,156.17
675,OR-300272,PR-200191,1661.36,5,0.25,568.13
676,OR-300272,PR-201286,1282.8,6,0.2,427.42
677,OR-300273,PR-201580,1971.2,5,0.0,429.83
678,OR-300273,PR-201298,2531.45,4,0.05,981.51
679,OR-300273,PR-201803,975.49,2,0.2,262.08
680,OR-300274,PR-201787,3586.53,5,0.05,677.47
681,OR-300274,PR-201467,2284.08,5,0.15,383.68
682,OR-300274,PR-201809,1107.32,5,0.2,366.96
683,OR-300275,PR-201992,1269.18,3,0.25,423.9
684,OR-300275,PR-200276,2536.0,4,0.0,803.13
685,OR-300276,PR-200742,1665.72,3,0.25,599.6
686,OR-300276,PR-201509,187.01,3,0.2,38.41
687,OR-300277,PR-200017,390.27,1,0.1,122.31
688,OR-300277,PR-201359,1800.9,6,0.1,401.8
689,OR-300277,PR-201131,587.27,4,0.1,212.51
690,OR-300278,PR-200503,200.26,3,0.2,52.77
691,OR-300278,PR-201216,506.9,1,0.2,154.45
692,OR-300279,PR-200275,1180.15,4,0.1,441.3
693,OR-300280,PR-200397,121.32,2,0.1,34.82
694,OR-300280,PR-200038,1180.86,6,0.0,113.33
695,OR-300280,PR-201557,442.99,1,0.05,87.99
696,OR-300280,PR-200411,2380.03,5,0.05,312.51
697,OR-300281,PR-201745,476.37,1,0.15,185.23
698,OR-300281,PR-201908,542.73,5,0.15,157.88
699,OR-300281,PR-200656,942.28,4,0.0,353.84
700,OR-300281,PR-201532,2669.2,4,0.0,618.4
701,OR-300282,PR-201451,2586.96,5,0.1,215.5
702,OR-300282,PR-201172,553.44,3,0.05,79.68
703,OR-300283,PR-201755,1032.73,2,0.05,407.49
704,OR-300283,PR-201814,1264.8,2,0.0,106.22
705,OR-300284,PR-200613,1127.81,2,0.25,126.0
706,OR-300284,PR-200714,1947.89,3,0.1,228.33
707,OR-300284,PR-201533,639.06,2,0.15,147.21
708,OR-300284,PR-201832,1447.86,4,0.15,556.45
709,OR-300285,PR-201237,469.05,3,0.0,160.42
710,OR-300285,PR-201802,2209.83,4,0.15,408.58
711,OR-300285,PR-200696,354.11,1,0.15,30.57
712,OR-300286,PR-200613,903.22,6,0.05,155.22
713,OR-300286,PR-200448,923.44,4,0.1,96.86
714,OR-300287,PR-200877,1535.9,3,0.2,527.82
715,OR-300287,PR-201172,1101.54,3,0.0,146.46
716,OR-300287,PR-201790,1678.27,3,0.1,534.55
717,OR-300288,PR-201409,482.46,4,0.2,105.58
718,OR-300288,PR-201446,193.89,3,0.0,76.27
719,OR-300288,PR-200006,1124.16,5,0.2,404.48
720,OR-300289,PR-200187,2223.0,4,0.05,406.39
721,OR-300289,PR-201208,137.8,5,0.0,36.67
722,OR-300290,PR-201376,184.21,4,0.15,64.63
723,OR-300290,PR-201300,2136.89,4,0.1,322.84
724,OR-300290,PR-201034,1047.9,5,0.05,237.09
725,OR-300291,PR-201799,735.35,4,0.15,258.63
726,OR-300291,PR-200269,4008.92,6,0.05,839.16
727,OR-300291,PR-201893,273.31,1,0.1,99.03
728,OR-300292,PR-200305,1164.51,4,0.25,155.37
729,OR-300293,PR-200083,1784.26,6,0.2,362.6
730,OR-300293,PR-200594,510.37,2,0.15,46.26
731,OR-300293,PR-201842,184.2,1,0.05,40.92
732,OR-300294,PR-200811,1563.06,4,0.25,230.58
733,OR-300295,PR-200374,810.8,6,0.15,295.22
734,OR-300295,PR-200973,2596.3,5,0.0,718.08
735,OR-300296,PR-200446,2293.27,5,0.25,622.15
736,OR-300296,PR-201692,303.01,1,0.05,79.77
737,OR-300296,PR-200418,1563.48,3,0.05,473.48
738,OR-300297,PR-200049,3048.35,6,0.25,558.61
739,OR-300297,PR-200044,2471.47,6,0.2,306.9
740,OR-300297,PR-201696,560.16,1,0.0,91.84
741,OR-300297,PR-201754,1300.24,5,0.25,422.25
742,OR-300298,PR-200833,706.64,4,0.0,228.96
743,OR-300299,PR-200392,1885.44,5,0.2,657.22
744,OR-300299,PR-200164,3821.9,6,0.2,1443.75
745,OR-300299,PR-201004,387.64,1,0.15,118.14
746,OR-300299,PR-201977,1180.85,2,0.05,269.67
747,OR-300300,PR-201250,359.33,3,0.2,62.31
748,OR-300300,PR-200061,925.76,2,0.2,232.72
749,OR-300300,PR-201953,1194.12,6,0.0,353.3
750,OR-300301,PR-200578,1496.26,3,0.2,588.16
751,OR-300302,PR-201263,1678.74,3,0.15,236.29
752,OR-300303,PR-200475,2742.3,5,0.25,900.15
753,OR-300303,PR-201348,978.3,2,0.25,124.19
754,OR-300303,PR-201784,2463.57,6,0.25,256.48
755,OR-300304,PR-200791,1398.91,6,0.25,233.26
756,OR-300305,PR-200777,3278.26,6,0.2,1228.44
757,OR-300306,PR-200003,1504.98,2,0.0,175.51
758,OR-300306,PR-200111,3324.35,5,0.15,937.0
759,OR-300306,PR-200087,2681.55,4,0.05,241.2
760,OR-300307,PR-200326,505.1,4,0.05,137.49
761,OR-300307,PR-200849,681.62,5,0.1,236.21
762,OR-300307,PR-201725,1355.55,5,0.0,394.96
763,OR-300307,PR-200039,418.02,4,0.2,121.7
764,OR-300308,PR-200181,343.87,1,0.0,74.05
765,OR-300308,PR-201213,495.26,6,0.2,179.81
766,OR-300308,PR-200788,127.18,1,0.15,26.7
767,OR-300309,PR-201721,203.48,1,0.0,45.99
768,OR-300309,PR-201301,1352.35,2,0.15,192.41
769,OR-300310,PR-201644,1179.26,5,0.25,163.73
770,OR-300310,PR-200518,1797.03,3,0.25,616.06
771,OR-300310,PR-200992,78.76,1,0.0,24.84
772,OR-300311,PR-200440,1546.85,4,0.2,168.31
773,OR-300311,PR-201896,1302.39,2,0.15,255.99
774,OR-300311,PR-200018,806.02,2,0.1,211.47
775,OR-300312,PR-200001,1324.55,2,0.1,208.66
776,OR-300312,PR-200651,1016.85,2,0.25,181.68
777,OR-300312,PR-200720,483.25,3,0.15,78.22
778,OR-300312,PR-201543,479.77,1,0.15,159.63
779,OR-300313,PR-201721,2221.15,5,0.0,428.08
780,OR-300313,PR-201468,1570.97,5,0.15,250.74
781,OR-300313,PR-200756,1918.03,3,0.15,405.77
782,OR-300314,PR-200780,2074.69,4,0.2,680.81
783,OR-300315,PR-200763,1099.35,5,0.15,428.41
784,OR-300315,PR-201751,4135.29,6,0.05,1321.3
785,OR-300316,PR-200339,1738.46,4,0.05,145.24
786,OR-300316,PR-200853,244.97,4,0.15,93.96
787,OR-300317,PR-200772,3153.72,5,0.2,915.64
788,OR-300317,PR-200316,2932.52,5,0.2,977.0
789,OR-300317,PR-201503,943.38,5,0.1,302.33
790,OR-300318,PR-200923,688.59,5,0.15,57.81
791,OR-300318,PR-200248,408.54,2,0.05,39.07
792,OR-300318,PR-201940,2045.56,3,0.05,226.25
793,OR-300318,PR-200409,2039.6,5,0.05,800.21
794,OR-300319,PR-200020,18.47,1,0.0,3.19
795,OR-300319,PR-200101,3525.43,6,0.25,808.21
796,OR-300319,PR-200816,1011.69,2,0.25,322.77
797,OR-300319,PR-200137,1342.89,3,0.25,204.91
798,OR-300320,PR-200615,22.48,1,0.2,7.64
799,OR-300320,PR-201015,302.76,3,0.25,105.95
800,OR-300321,PR-201705,1802.57,6,0.05,572.37
801,OR-300321,PR-201366,727.86,6,0.0,134.98
802,OR-300321,PR-201985,3146.64,6,0.0,773.91
803,OR-300322,PR-201167,2702.18,4,0.15,742.46
804,OR-300323,PR-201874,3012.12,5,0.2,1128.91
805,OR-300323,PR-201672,472.04,1,0.1,98.53
806,OR-300324,PR-200503,3820.77,6,0.15,1058.43
807,OR-300324,PR-200837,637.59,1,0.15,167.69
808,OR-300324,PR-200983,914.68,2,0.25,341.1
809,OR-300325,PR-200507,1200.72,3,0.0,369.18
810,OR-300325,PR-200651,1158.05,2,0.25,164.6
811,OR-300325,PR-201352,1117.16,5,0.15,124.03
812,OR-300326,PR-201315,130.54,2,0.1,13.04
813,OR-300326,PR-200858,457.27,1,0.25,62.82
814,OR-300327,PR-201209,797.56,2,0.05,117.39
815,OR-300328,PR-201744,588.85,3,0.15,101.11
816,OR-300328,PR-201247,533.03,1,0.15,116.2
817,OR-300328,PR-200909,3914.91,6,0.15,1398.09
818,OR-300329,PR-200846,179.59,3,0.2,18.46
819,OR-300329,PR-200965,188.01,6,0.25,48.57
820,OR-300329,PR-201599,192.42,3,0.25,30.1
821,OR-300329,PR-201346,1109.02,2,0.2,211.91
822,OR-300330,PR-200075,2615.8,5,0.2,874.54
823,OR-300330,PR-201042,228.23,1,0.2,72.45
824,OR-300330,PR-201492,3505.09,6,0.1,1284.49
825,OR-300331,PR-200509,2287.05,5,0.15,217.28
826,OR-300331,PR-201007,61.6,4,0.1,5.15
827,OR-300331,PR-200503,519.94,1,0.1,190.14
828,OR-300332,PR-200364,646.35,1,0.0,192.55
829,OR-300332,PR-201205,1231.28,4,0.05,400.78
830,OR-300333,PR-201401,1143.56,3,0.25,363.65
831,OR-300333,PR-201351,1737.32,4,0.0,223.24
832,OR-300333,PR-200658,886.21,2,0.1,96.57
833,OR-300333,PR-201845,804.95,4,0.15,247.1
834,OR-300334,PR-201476,474.96,4,0.0,179.73
835,OR-300334,PR-201238,1001.96,4,0.0,241.48
836,OR-300334,PR-201038,521.25,1,0.15,123.0
837,OR-300335,PR-201391,482.53,6,0.25,133.58
838,OR-300336,PR-200188,1043.84,2,0.05,354.32
839,OR-300337,PR-201133,1229.28,3,0.1,162.47
840,OR-300337,PR-200817,322.76,2,0.0,37.33
841,OR-300337,PR-201343,137.33,4,0.15,46.09
842,OR-300338,PR-200462,2720.29,5,0.25,223.73
843,OR-300338,PR-200977,810.65,3,0.1,141.71
844,OR-300338,PR-201487,4604.94,6,0.0,1640.9
845,OR-300339,PR-200908,181.56,1,0.25,18.79
846,OR-300340,PR-200862,2196.64,4,0.15,268.71
847,OR-300340,PR-200834,314.75,2,0.25,101.62
848,OR-300340,PR-200769,300.19,1,0.0,37.26
849,OR-300341,PR-200265,951.94,3,0.2,352.51
850,OR-300342,PR-200677,323.8,1,0.0,66.96
851,OR-300343,PR-200090,883.17,2,0.25,95.45
852,OR-300343,PR-201296,895.2,4,0.0,250.32
853,OR-300343,PR-201203,22.41,1,0.05,6.0
854,OR-300344,PR-201308,121.01,1,0.05,10.58
855,OR-300344,PR-200537,396.41,3,0.05,129.06
856,OR-300345,PR-200473,442.67,1,0.05,172.7
857,OR-300345,PR-200085,403.42,1,0.2,87.83
858,OR-300345,PR-200272,981.99,4,0.15,372.2
859,OR-300346,PR-200089,574.51,3,0.2,222.94
860,OR-300346,PR-200576,1290.44,6,0.1,196.2
861,OR-300347,PR-201471,2170.22,5,0.1,610.61
862,OR-300348,PR-200815,525.05,4,0.05,142.33
863,OR-300348,PR-201404,337.34,3,0.15,93.54
864,OR-300348,PR-200107,1438.3,3,0.15,120.62
865,OR-300349,PR-200634,1475.17,5,0.15,122.96
866,OR-300349,PR-200919,694.11,6,0.15,255.83
867,OR-300350,PR-201637,272.06,1,0.1,24.13
868,OR-300350,PR-200766,1099.0,2,0.0,243.09
869,OR-300350,PR-201391,3079.92,6,0.0,663.45
870,OR-300351,PR-201078,1670.69,4,0.1,202.59
871,OR-300351,PR-200523,210.67,3,0.05,56.68
872,OR-300351,PR-200629,1840.92,4,0.0,565.33
873,OR-300352,PR-201422,1703.05,4,0.1,530.09
874,OR-300352,PR-200252,3739.3,5,0.0,1206.71
875,OR-300352,PR-201909,2060.88,5,0.2,427.25
876,OR-300353,PR-200676,2271.55,4,0.2,352.58
877,OR-300353,PR-201804,1466.45,3,0.15,241.13
878,OR-300353,PR-201373,1504.4,5,0.2,580.02
879,OR-300353,PR-200766,2182.76,6,0.05,852.55
880,OR-300354,PR-201110,620.46,3,0.0,209.61
881,OR-300355,PR-200885,778.58,4,0.05,274.14
882,OR-300355,PR-200294,2563.11,6,0.25,597.97
883,OR-300355,PR-201610,574.13,6,0.2,229.34
884,OR-300356,PR-201778,3322.89,5,0.1,521.11
885,OR-300356,PR-200335,2545.92,4,0.15,510.05
886,OR-300357,PR-200969,754.85,2,0.25,98.9
887,OR-300357,PR-201476,2609.85,5,0.25,326.29
888,OR-300357,PR-200279,1107.04,2,0.0,292.34
889,OR-300357,PR-200514,4760.34,6,0.0,1025.61
890,OR-300358,PR-200600,327.15,2,0.1,77.96
891,OR-300358,PR-200144,2274.92,5,0.05,829.5
892,OR-300358,PR-200018,2129.6,6,0.1,757.81
893,OR-300359,PR-201836,204.68,4,0.15,37.57
894,OR-300359,PR-201164,2960.04,6,0.0,427.89
895,OR-300360,PR-201615,2245.71,3,0.05,663.61
896,OR-300360,PR-200377,2383.26,4,0.25,784.82
897,OR-300360,PR-201871,683.09,2,0.15,156.7
898,OR-300360,PR-200417,255.09,1,0.25,61.73
899,OR-300361,PR-200057,56.67,4,0.2,11.09
900,OR-300361,PR-200487,2307.92,4,0.1,638.36
901,OR-300361,PR-200347,1845.85,5,0.1,227.57
902,OR-300361,PR-200589,586.42,1,0.0,167.07
903,OR-300362,PR-201838,681.45,4,0.25,195.82
904,OR-300362,PR-200889,2262.53,4,0.1,547.6
905,OR-300363,PR-201165,574.48,1,0.15,198.62
906,OR-300363,PR-200028,176.3,1,0.15,24.87
907,OR-300363,PR-201041,3536.82,6,0.25,1241.51
908,OR-300364,PR-201174,719.36,4,0.2,169.35
909,OR-300364,PR-201200,184.34,2,0.05,72.61
910,OR-300364,PR-201431,2056.2,5,0.25,542.39
911,OR-300365,PR-201226,2473.68,6,0.0,664.35
912,OR-300365,PR-201270,1961.67,3,0.0,701.04
913,OR-300365,PR-201223,3667.04,6,0.05,461.08
914,OR-300366,PR-200269,910.13,6,0.2,147.74
915,OR-300366,PR-200780,111.77,1,0.05,34.64
916,OR-300367,PR-200674,1085.99,5,0.1,166.11
917,OR-300368,PR-201402,1074.0,4,0.25,425.38
918,OR-300368,PR-201793,233.53,2,0.05,79.71
919,OR-300369,PR-201693,723.54,6,0.15,223.46
920,OR-300369,PR-201528,2807.15,5,0.0,985.64
921,OR-300370,PR-200922,1948.95,5,0.25,457.19
922,OR-300370,PR-200675,2398.25,6,0.1,243.58
923,OR-300371,PR-201429,969.75,6,0.25,192.42
924,OR-300371,PR-200626,1925.95,4,0.2,523.52
925,OR-300372,PR-201406,1614.3,4,0.2,529.51
926,OR-300372,PR-200792,1133.79,2,0.2,178.3
927,OR-300372,PR-200007,2926.51,5,0.15,378.49
928,OR-300372,PR-200808,43.84,1,0.2,4.34
929,OR-300373,PR-200271,83.41,1,0.1,16.18
930,OR-300373,PR-200652,1766.16,6,0.2,370.95
931,OR-300373,PR-200568,976.61,3,0.2,374.09
932,OR-300373,PR-200660,1633.53,3,0.1,595.11
933,OR-300374,PR-200882,58.47,3,0.0,11.91
934,OR-300374,PR-200914,1081.2,3,0.15,366.17
935,OR-300374,PR-201752,487.14,2,0.0,94.69
936,OR-300374,PR-200849,1051.31,4,0.1,119.94
937,OR-300375,PR-200140,2027.89,5,0.15,767.65
938,OR-300375,PR-200010,1224.21,2,0.05,176.91
939,OR-300375,PR-200832,3992.6,5,0.0,974.27
940,OR-300376,PR-201495,351.8,1,0.05,74.1
941,OR-300377,PR-201876,709.7,2,0.15,70.58
942,OR-300377,PR-200092,1657.44,6,0.0,419.3
943,OR-300378,PR-200435,1618.08,3,0.0,431.77
944,OR-300379,PR-201777,3343.76,5,0.05,1167.05
945,OR-300379,PR-200689,901.72,2,0.0,132.66
946,OR-300379,PR-200797,1135.95,5,0.0,199.5
947,OR-300379,PR-201872,341.34,1,0.1,109.61
948,OR-300380,PR-201020,2945.42,6,0.05,775.74
949,OR-300380,PR-201386,569.83,1,0.2,196.64
950,OR-300380,PR-201559,189.19,5,0.25,74.62
951,OR-300381,PR-200301,4196.7,6,0.0,1412.01
952,OR-300381,PR-201985,234.17,1,0.2,63.73
953,OR-300381,PR-201562,496.3,2,0.1,136.67
954,OR-300382,PR-200083,135.98,2,0.25,30.03
955,OR-300382,PR-200941,813.55,4,0.15,184.91
956,OR-300383,PR-201051,1782.54,4,0.25,440.75
957,OR-300384,PR-201611,2158.32,6,0.15,653.6
958,OR-300384,PR-201650,250.49,3,0.15,32.8
959,OR-300384,PR-201324,250.12,2,0.15,22.5
960,OR-300385,PR-200339,1171.95,4,0.15,203.46
961,OR-300385,PR-201057,157.16,2,0.15,22.25
962,OR-300385,PR-200005,1059.97,4,0.2,157.26
963,OR-300386,PR-200959,1836.05,5,0.1,604.54
964,OR-300387,PR-200848,2228.9,5,0.0,844.17
965,OR-300387,PR-201900,339.86,2,0.15,106.03
966,OR-300387,PR-200450,1973.19,6,0.15,552.29
967,OR-300388,PR-200965,3987.66,6,0.0,364.84
968,OR-300388,PR-201664,948.02,4,0.1,340.66
969,OR-300389,PR-200914,1208.34,5,0.1,123.97
970,OR-300389,PR-201620,1242.94,4,0.1,224.28
971,OR-300389,PR-201215,303.0,5,0.2,76.67
972,OR-300389,PR-201403,507.56,1,0.25,74.73
973,OR-300390,PR-201011,242.36,5,0.2,42.85
974,OR-300390,PR-201044,2299.69,5,0.25,471.42
975,OR-300390,PR-200829,809.69,5,0.1,207.41
976,OR-300391,PR-201965,469.98,1,0.15,49.52
977,OR-300391,PR-200487,1641.65,5,0.0,226.1
